Invoice_id,Customer_Id,Invoice_date,invoice_gross_value,Invoice_currency
991599,70385,2024-07-21,729777.55,KES
886277,60715,2024-05-14,844996.5,USD
599063,47065,2024-09-12,944673.2,USD
826596,37486,2024-06-21,486332.04,KES
160865,80477,2024-05-26,872889.39,USD
681068,6495,2024-10-25,503695.05,USD
60266,30673,2024-09-22,602766.0,KES
686441,39263,2024-09-13,935416.78,USD
540365,85548,2024-10-19,944343.91,KES
634119,76584,2024-06-24,689859.15,USD
790198,2778,2024-10-28,530296.41,USD
273394,51201,2024-11-18,644758.13,USD
656051,92361,2024-08-10,571888.34,USD
554148,34641,2024-09-06,836171.33,KES
81979,27270,2024-06-13,737453.37,USD
304449,64872,2024-12-21,655327.18,KES
36648,46035,2024-07-31,933434.38,USD
929266,23814,2024-08-14,544796.32,KES
125184,17767,2024-11-09,616040.2,USD
111736,65414,2024-05-03,838264.2,USD
339999,13419,2024-11-08,465142.25,USD
9223,59373,2024-09-15,807010.27,KES
697838,5490,2024-06-13,874740.52,KES
296997,48363,2024-10-18,630102.25,USD
809760,9182,2024-07-18,774491.71,USD
601313,15467,2024-08-28,449132.92,KES
474246,29307,2024-07-25,878034.02,USD
483560,68093,2024-09-03,745593.57,USD
8060,18078,2024-05-18,786892.93,KES
162589,31797,2024-11-09,605173.53,USD
831931,65512,2024-12-09,859527.21,USD
232685,22123,2024-06-29,711602.83,KES
72691,57580,2024-10-30,588139.86,USD
865482,26202,2024-08-30,909986.07,KES
546432,99608,2024-09-09,449554.2,KES
145679,20066,2024-11-09,838322.99,USD
25942,76038,2024-08-13,682192.66,USD
509738,74481,2024-07-02,943699.6,KES
998281,19244,2024-11-18,606107.88,USD
932542,11267,2024-12-04,469932.7,KES
756433,19009,2024-12-16,625202.71,KES
711260,49255,2024-07-22,581292.41,USD
172321,15016,2024-12-09,744594.6,USD
567714,25552,2024-10-18,840467.97,USD
967354,7448,2024-06-20,712780.97,USD
262277,40240,2024-12-15,998776.91,USD
530503,79718,2024-10-11,876746.38,USD
256584,79523,2024-11-11,806243.15,KES
193711,10902,2024-12-13,981303.73,KES
794129,37698,2024-07-01,914943.14,USD
484274,48925,2024-06-02,995996.78,USD
802728,17454,2024-06-18,937838.42,KES
98977,17642,2024-06-08,603749.93,KES
142641,31856,2024-11-14,763030.92,USD
337055,99436,2024-07-29,740156.19,USD
897540,82474,2024-09-19,712337.83,KES
214187,28619,2024-12-13,516038.44,KES
182366,44820,2024-12-07,753126.05,KES
317278,25162,2024-08-30,673880.75,KES
835215,39813,2024-11-27,464702.08,USD
939824,17630,2024-12-20,672336.13,KES
285337,84123,2024-07-29,657807.93,KES
96286,23238,2024-10-27,787135.31,USD
299279,55519,2024-05-19,757565.72,KES
12868,78961,2024-12-15,714734.26,USD
110468,99132,2024-05-07,936307.37,USD
873306,81706,2024-11-13,938962.93,KES
939506,92304,2024-09-20,979382.92,KES
480249,16389,2024-11-05,538338.17,KES
101562,26991,2024-09-05,615988.72,KES
314708,7141,2024-05-12,858780.95,KES
525385,25695,2024-07-07,625237.14,USD
839537,12233,2024-05-05,577888.44,USD
400952,22451,2024-09-01,912968.78,KES
491949,97650,2024-06-17,691266.82,USD
132926,99358,2024-11-13,950741.82,USD
74973,96523,2024-07-25,901585.09,USD
58462,60598,2024-06-17,574668.28,KES
462990,48330,2024-06-08,694269.59,KES
566621,10753,2024-12-30,947091.05,USD
680353,76145,2024-07-17,954038.16,KES
846970,33453,2024-12-06,948646.04,USD
771030,31051,2024-08-08,921943.49,KES
265007,53253,2024-06-12,626486.3,USD
858848,92902,2024-09-01,980101.38,KES
479933,56845,2024-11-15,801376.18,USD
348120,91586,2024-07-27,942340.41,USD
239766,43940,2024-05-14,573697.36,KES
59677,47141,2024-12-02,811087.18,KES
496094,64503,2024-07-18,479351.31,USD
922859,37277,2024-07-01,945484.54,KES
189966,80152,2024-08-15,708537.55,USD
424868,35296,2024-06-01,654617.21,KES
775890,66247,2024-09-27,992082.73,KES
234338,33930,2024-06-15,843319.58,USD
545743,92361,2024-05-24,978300.97,KES
181019,71903,2024-12-06,832123.95,USD
829987,32910,2024-05-23,807066.46,KES
674593,56540,2024-05-24,925641.18,USD
694274,74256,2024-06-08,816953.85,USD
634404,5663,2024-12-19,532685.24,USD
634207,38909,2024-09-06,767795.36,USD
752422,41115,2024-05-03,557095.7,USD
699592,14736,2024-06-18,900522.87,USD
405379,5560,2024-05-14,846486.15,USD
880663,32663,2024-08-08,834654.91,USD
794647,49548,2024-11-25,629266.95,USD
249336,61543,2024-08-31,690593.12,USD
305421,3124,2024-08-09,862230.01,USD
846060,60155,2024-12-29,453593.21,USD
747832,84223,2024-05-24,735785.04,KES
655620,86492,2024-12-16,759889.7,KES
244409,74815,2024-10-24,912053.29,USD
99408,66701,2024-11-12,760724.33,USD
272103,90438,2024-10-08,642863.83,KES
874469,22955,2024-07-22,852522.09,KES
217477,65242,2024-07-11,493041.53,USD
720362,58678,2024-08-06,848481.6,USD
629990,51265,2024-12-09,983271.79,USD
80083,84040,2024-08-16,688573.43,USD
705243,43208,2024-09-04,942876.79,USD
720839,90898,2024-05-27,704331.24,USD
452046,65700,2024-12-13,526795.38,KES
584207,33234,2024-09-17,506927.63,USD
690059,79037,2024-05-24,769229.34,KES
461226,44570,2024-05-20,470265.12,USD
459055,8001,2024-12-28,557509.57,KES
966016,90176,2024-11-11,640978.82,USD
607545,26340,2024-07-28,508148.18,KES
268518,47977,2024-06-12,974606.85,KES
340519,61192,2024-05-08,986896.59,KES
645198,39472,2024-06-23,755312.26,USD
50995,90438,2024-06-13,844806.67,USD
106181,6573,2024-06-21,762564.77,KES
390552,3706,2024-05-08,841728.37,KES
883261,3557,2024-10-26,801869.15,USD
216415,82556,2024-08-07,816675.26,USD
555554,86782,2024-08-24,900580.41,KES
573554,81668,2024-10-03,889571.07,KES
371475,72290,2024-11-20,631946.19,USD
937974,55456,2024-12-14,897787.25,KES
795182,27667,2024-07-30,861004.21,USD
871948,88772,2024-10-04,836482.46,KES
980843,7803,2024-07-13,452724.43,USD
861501,73769,2024-10-10,767736.93,USD
794345,51893,2024-06-10,540283.68,USD
732676,3372,2024-08-24,755814.48,USD
641695,49615,2024-09-23,831167.77,USD
477615,67746,2024-12-07,899040.56,KES
161799,12316,2024-12-05,647186.95,USD
442423,80861,2024-06-07,898856.45,KES
560326,98674,2024-12-27,858351.79,USD
273971,38847,2024-06-23,583227.58,USD
249972,30941,2024-09-15,965832.4,USD
128259,38726,2024-06-03,703718.96,USD
595706,95711,2024-09-04,849590.25,USD
607677,38285,2024-08-25,808389.71,KES
517022,88859,2024-08-09,728557.94,USD
56511,78176,2024-12-14,865388.29,USD
560540,3478,2024-05-02,811431.73,KES
452655,10157,2024-11-22,517477.39,USD
267138,95078,2024-08-14,470636.04,KES
608872,82283,2024-11-27,865465.23,USD
455547,52155,2024-12-02,613203.5,KES
57120,3557,2024-11-10,917546.07,USD
974304,45874,2024-07-21,928823.82,KES
337966,76383,2024-10-06,787559.91,USD
257646,98415,2024-11-09,971617.84,KES
312926,20989,2024-08-22,777429.77,KES
164354,92040,2024-09-29,503760.56,USD
860374,47423,2024-05-01,851980.79,KES
42982,85212,2024-10-03,835882.99,USD
277320,60608,2024-08-05,457038.27,USD
726948,3254,2024-12-19,776654.67,KES
97976,8325,2024-05-01,928495.65,KES
893925,24354,2024-08-30,475057.54,KES
753241,85583,2024-09-22,524239.47,USD
400530,51679,2024-07-18,707779.9,USD
549737,46138,2024-10-29,724045.81,USD
833629,87227,2024-11-14,585914.18,KES
41034,19066,2024-05-29,955734.61,KES
213833,23426,2024-07-05,774585.04,USD
251414,18893,2024-09-12,864494.88,KES
68854,41996,2024-08-15,506759.46,KES
299032,82239,2024-10-29,546964.96,USD
997447,25552,2024-12-01,672049.02,KES
784756,85441,2024-06-05,931270.68,KES
437459,17308,2024-07-13,787379.49,USD
978725,6350,2024-10-06,500487.9,USD
684529,14859,2024-09-26,915867.81,USD
372054,97239,2024-07-09,895792.51,USD
99020,48341,2024-11-20,919120.92,USD
765660,8710,2024-05-28,647884.28,USD
727635,82661,2024-11-04,662875.94,USD
920448,89661,2024-09-13,602753.41,USD
204662,93769,2024-12-07,872525.87,KES
550068,21143,2024-05-03,709899.47,USD
925650,32018,2024-08-16,652877.19,KES
918324,23121,2024-09-02,964320.08,USD
501700,93682,2024-10-26,730156.34,KES
166792,96821,2024-09-07,579091.76,KES
175551,35704,2024-06-05,967395.8,KES
493942,2981,2024-08-14,893140.09,USD
121765,3310,2024-09-04,806737.89,USD
89573,18937,2024-12-08,869450.81,KES
905419,28555,2024-12-14,538213.64,KES
937993,3082,2024-09-01,471175.23,KES
202124,7679,2024-07-27,877718.16,KES
529689,30673,2024-07-22,692416.93,KES
796158,68636,2024-05-30,622995.26,USD
298288,38380,2024-06-09,628880.6,KES
71087,3379,2024-12-11,845270.8,KES
576758,31380,2024-10-11,649468.74,KES
136797,23917,2024-06-02,897661.43,USD
572781,86683,2024-10-28,711457.57,USD
114533,87079,2024-11-27,551242.83,KES
428463,26273,2024-12-07,699063.49,USD
785078,48441,2024-07-08,758217.82,USD
476228,75555,2024-11-06,487204.58,KES
892254,28729,2024-06-03,456043.99,KES
8000,91725,2024-06-22,525522.58,USD
599208,39989,2024-10-04,851800.68,KES
257336,92651,2024-06-27,702334.92,USD
160161,77551,2024-09-14,451984.89,KES
663588,85671,2024-05-13,837902.81,USD
739988,96313,2024-08-21,852022.52,KES
318815,60190,2024-06-12,748724.47,USD
847614,85744,2024-10-13,808377.96,KES
971351,82251,2024-06-08,860181.62,KES
20495,67739,2024-05-10,936637.46,USD
476745,79037,2024-05-08,862948.07,KES
520460,42305,2024-10-07,950892.36,KES
185060,31445,2024-10-18,497924.18,USD
458878,79574,2024-05-16,683499.57,USD
313405,67176,2024-11-12,595370.49,KES
701207,56300,2024-10-17,937373.77,USD
662396,42329,2024-09-18,473842.12,USD
815070,73248,2024-09-29,688938.09,USD
125672,35378,2024-07-12,782113.85,USD
844609,8001,2024-05-02,738445.23,USD
156948,26788,2024-09-08,837035.06,USD
451586,27669,2024-10-23,949468.12,KES
986217,11765,2024-05-01,806189.68,USD
385526,38226,2024-06-23,769200.84,KES
978560,36227,2024-09-07,992751.66,USD
786718,63003,2024-07-24,612372.16,USD
672776,51873,2024-07-10,503792.86,KES
263636,57224,2024-11-08,890466.43,KES
756395,14308,2024-07-14,637090.34,KES
329337,40373,2024-06-02,525465.35,USD
152596,44608,2024-08-12,532337.51,USD
161061,99589,2024-06-29,839744.93,USD
420849,29338,2024-06-03,953741.89,USD
407837,91407,2024-08-17,896766.92,USD
497400,83447,2024-12-16,800229.06,USD
927855,11267,2024-05-14,978165.49,KES
957015,57035,2024-07-15,567699.5,USD
661796,8571,2024-08-28,484989.8,KES
319551,93673,2024-07-21,659200.65,KES
926971,66701,2024-08-31,644484.24,KES
960850,5909,2024-11-13,902598.55,USD
106732,57367,2024-10-18,994847.14,USD
701497,28772,2024-05-15,671552.35,USD
168627,6473,2024-08-28,902759.43,KES
504272,19573,2024-08-17,672559.43,USD
437891,39558,2024-05-24,542116.33,USD
230696,38888,2024-08-06,974081.31,USD
502585,94615,2024-08-27,482466.05,KES
723467,54717,2024-10-17,771435.03,USD
904165,61221,2024-07-25,870223.92,KES
514820,30028,2024-09-04,774800.65,KES
389887,62396,2024-09-08,579921.75,KES
846449,23637,2024-10-30,726637.38,USD
490724,40442,2024-12-09,881882.56,USD
526955,94465,2024-12-25,695424.02,USD
859698,79373,2024-11-30,569551.98,USD
817212,42501,2024-07-14,996326.16,USD
731508,74484,2024-08-17,535167.47,USD
52441,1172,2024-05-27,995751.05,KES
384369,13686,2024-11-21,573760.06,USD
262152,25988,2024-10-20,525159.17,USD
766640,53160,2024-09-06,913564.15,USD
242582,99898,2024-11-03,962657.01,USD
674267,39263,2024-11-28,533366.7,USD
553506,6860,2024-11-21,787981.69,USD
447684,97102,2024-08-13,740012.07,USD
96519,25356,2024-10-23,720388.28,KES
889050,3292,2024-09-21,933403.28,USD
618630,82882,2024-12-26,475094.63,USD
227484,89015,2024-12-20,956147.3,USD
838890,3845,2024-06-13,741571.84,KES
242971,31776,2024-09-03,801028.12,USD
145271,87654,2024-11-25,899293.03,USD
722966,82881,2024-08-14,505537.83,KES
551359,71748,2024-11-02,788762.98,KES
552708,51259,2024-06-21,726832.5,USD
251580,42588,2024-05-24,494021.21,USD
422679,29122,2024-05-03,753048.22,KES
413721,90681,2024-10-14,766798.52,USD
793602,56517,2024-05-10,981422.24,USD
439129,37129,2024-09-28,561534.07,USD
767115,76109,2024-06-01,650297.39,USD
881021,88033,2024-06-26,852231.04,USD
883316,47380,2024-10-27,760688.43,USD
236702,34050,2024-06-14,709409.49,KES
573806,7270,2024-08-23,898726.38,USD
667212,7311,2024-11-24,533761.54,USD
933617,10438,2024-09-07,814089.55,KES
586245,39978,2024-11-14,529393.71,USD
204169,50479,2024-09-19,716619.72,KES
369763,86538,2024-09-29,851557.5,KES
744631,70056,2024-05-06,851593.4,KES
360904,12857,2024-06-10,816587.27,KES
786544,31759,2024-07-15,525219.97,USD
208179,30339,2024-08-03,852477.24,KES
186185,56215,2024-12-21,942813.13,KES
747002,84516,2024-06-25,667432.32,KES
500878,17813,2024-05-11,564503.22,KES
930349,61716,2024-05-03,789147.75,USD
514790,31519,2024-12-17,965863.46,USD
962606,45584,2024-12-29,586801.08,USD
676213,77944,2024-07-02,518354.62,KES
824653,63631,2024-12-17,624361.79,KES
980393,24216,2024-06-16,980398.02,USD
446712,25382,2024-07-09,448686.21,USD
41152,89661,2024-05-21,865083.91,KES
824946,14218,2024-11-20,869518.95,USD
398666,40785,2024-12-08,608997.41,KES
232457,67395,2024-05-13,775519.32,KES
257317,23899,2024-09-22,519151.67,USD
100803,24053,2024-09-04,867769.3,KES
976266,43382,2024-10-17,791178.43,KES
661806,61075,2024-11-02,582604.82,USD
750658,95612,2024-06-25,747735.02,KES
801996,30580,2024-05-23,637760.85,USD
569944,52521,2024-11-29,737744.41,KES
40281,95145,2024-09-15,494782.38,KES
165199,31803,2024-08-14,829616.09,USD
718779,82882,2024-09-03,907066.7,KES
131639,84576,2024-10-28,988852.54,KES
572779,96523,2024-09-01,769828.88,USD
733746,59851,2024-10-20,983847.84,USD
904160,27222,2024-07-13,918048.94,USD
218480,29999,2024-10-20,660917.45,USD
516805,43837,2024-09-06,916063.42,KES
559328,99412,2024-06-20,921649.62,USD
481414,67182,2024-06-24,847044.57,KES
299128,46291,2024-10-26,917676.9,KES
73229,38393,2024-09-08,992212.15,USD
794606,47404,2024-12-24,727074.03,USD
927840,68766,2024-05-29,730831.63,USD
772865,16392,2024-05-08,786100.26,USD
572548,36672,2024-10-10,894150.36,USD
32691,91087,2024-08-10,981209.7,KES
16138,43430,2024-11-16,683966.14,KES
768769,82023,2024-07-29,901885.0,USD
567043,79832,2024-08-26,715050.1,KES
288879,4700,2024-05-23,882776.78,USD
361517,99423,2024-07-18,923935.75,KES
417747,13770,2024-05-02,774086.51,KES
379651,95093,2024-12-23,721769.29,KES
50467,64977,2024-08-22,563018.58,USD
63186,64622,2024-12-30,866630.22,KES
63346,80150,2024-08-12,839105.44,USD
920317,11620,2024-12-14,931321.36,USD
391671,85373,2024-10-25,949262.72,KES
857439,72986,2024-11-24,764933.39,KES
283108,67075,2024-08-08,617877.85,USD
644690,75443,2024-07-05,937114.95,KES
730103,70425,2024-07-25,932454.6,KES
372429,84538,2024-09-05,852547.45,KES
598298,85792,2024-10-16,466092.98,KES
818381,76001,2024-08-17,777445.07,USD
995373,33460,2024-10-13,608869.57,USD
60565,25104,2024-06-19,769408.64,USD
235963,64821,2024-12-18,564902.79,USD
120242,90020,2024-11-21,852389.58,KES
645994,21812,2024-07-25,630376.13,KES
724214,44264,2024-12-13,631519.4,USD
772675,2485,2024-08-16,890043.13,USD
895418,49615,2024-11-29,935566.54,KES
774958,22928,2024-05-19,993673.4,USD
145924,56193,2024-07-07,805969.12,KES
53582,88809,2024-10-08,640537.09,USD
94689,41785,2024-07-15,854136.9,USD
152285,59921,2024-09-07,895483.71,USD
986877,46726,2024-07-28,678697.76,KES
834025,27904,2024-05-29,799777.26,USD
992540,79847,2024-10-05,529806.12,KES
164262,85131,2024-11-08,484778.82,KES
635329,47044,2024-12-19,773247.58,USD
105624,52155,2024-11-14,634958.76,KES
429665,29061,2024-12-01,917161.92,KES
359948,24854,2024-08-26,676971.67,KES
880403,19170,2024-10-05,837801.41,KES
66663,93019,2024-11-16,910050.37,KES
621561,91142,2024-07-04,784508.73,USD
802467,10204,2024-08-12,803899.53,KES
847099,38303,2024-08-16,946140.62,KES
184092,43401,2024-08-24,595157.45,KES
114170,66926,2024-10-22,917271.39,USD
81751,61235,2024-10-04,676672.01,KES
572529,24606,2024-09-16,978959.11,KES
941535,85738,2024-07-11,802873.86,USD
758689,68115,2024-08-12,864833.96,KES
230833,1735,2024-11-15,981065.77,KES
423920,52730,2024-09-28,860309.26,USD
962129,87062,2024-07-13,924597.07,USD
993165,31624,2024-06-03,516652.93,USD
206687,14475,2024-12-23,847765.04,KES
22334,40349,2024-09-22,624451.62,KES
998337,23276,2024-11-01,530663.24,KES
739479,24980,2024-06-26,853828.63,KES
993584,10515,2024-10-08,780935.75,USD
250138,5904,2024-08-18,625754.75,USD
529182,68658,2024-12-29,999816.15,KES
745000,26032,2024-05-31,909953.95,KES
875749,64954,2024-12-03,550583.96,KES
693508,17192,2024-07-24,661585.74,USD
934826,24030,2024-07-01,667725.43,USD
814913,46398,2024-10-05,861680.93,KES
759179,19263,2024-07-31,870346.61,KES
860002,40442,2024-10-11,524190.11,KES
735532,2886,2024-12-12,552996.79,USD
949032,66321,2024-11-08,858388.66,KES
64167,63834,2024-11-22,823397.57,USD
869417,11693,2024-12-26,814528.09,USD
270104,12316,2024-10-28,667120.51,USD
359001,70773,2024-09-21,880818.92,USD
288297,86758,2024-08-28,973447.62,KES
380539,76996,2024-07-11,577641.25,USD
796995,71168,2024-09-03,521151.0,KES
299703,37937,2024-09-08,801056.82,KES
885432,73963,2024-06-06,994247.46,USD
262069,48114,2024-05-05,602406.22,KES
61678,58826,2024-06-01,737789.87,USD
848737,12044,2024-05-04,608598.93,KES
797880,35604,2024-05-14,966970.07,KES
681836,86483,2024-08-28,588395.7,USD
256441,31889,2024-08-02,949470.54,KES
967063,94299,2024-11-25,498863.06,KES
898872,53186,2024-08-22,836484.48,KES
635602,83693,2024-08-22,713790.72,KES
945715,24702,2024-06-21,687198.94,USD
82221,54905,2024-10-06,681551.92,KES
707728,49818,2024-09-17,984165.51,KES
691002,50312,2024-06-01,702328.7,USD
411413,98318,2024-11-12,911741.83,KES
417737,22886,2024-11-23,745324.24,USD
668631,62866,2024-08-23,697908.55,KES
339977,2309,2024-07-15,496555.0,KES
577008,54456,2024-05-19,873102.02,USD
113857,24138,2024-08-05,620153.06,USD
795608,10438,2024-10-15,729372.03,USD
873293,75555,2024-06-30,936929.21,KES
425104,15651,2024-05-03,819524.3,USD
528686,52195,2024-08-19,580095.04,KES
469420,35143,2024-11-16,737204.38,KES
215780,77348,2024-05-06,684732.41,KES
866271,68155,2024-10-23,973172.32,USD
297763,46749,2024-11-06,964068.96,USD
893608,60395,2024-07-29,887642.65,USD
860816,65888,2024-08-03,937115.72,USD
81713,96366,2024-06-13,934169.86,KES
148284,3294,2024-07-19,929559.24,KES
372738,24217,2024-06-16,515116.85,KES
794715,41716,2024-05-20,762317.2,KES
451555,52056,2024-08-28,871448.55,USD
672470,6473,2024-12-24,807242.56,USD
264513,8093,2024-12-03,799309.48,KES
69065,91429,2024-05-17,871694.35,KES
823547,40013,2024-06-26,502513.52,USD
628847,56845,2024-09-27,622616.43,KES
954066,26794,2024-09-11,784583.64,KES
526290,30204,2024-06-21,889266.2,KES
133337,27976,2024-07-11,790994.57,USD
142952,92212,2024-07-23,608780.72,USD
250007,73128,2024-10-06,449816.43,USD
105194,76759,2024-11-10,527470.96,USD
367350,78355,2024-11-21,780837.27,KES
864331,36787,2024-09-06,483370.66,KES
932171,78767,2024-10-26,576918.0,USD
589588,54001,2024-05-18,683339.76,KES
915581,16574,2024-08-07,726136.17,USD
215111,41009,2024-07-19,864619.41,KES
386243,74196,2024-09-27,633757.64,USD
363635,59745,2024-05-25,454241.14,USD
815710,37908,2024-09-15,821428.38,USD
608457,41605,2024-06-13,724954.26,USD
302072,98919,2024-08-27,837352.23,KES
343317,16230,2024-05-10,630501.0,KES
357838,44110,2024-06-14,945465.26,USD
800904,88809,2024-07-07,909718.07,KES
997431,46830,2024-09-14,605081.92,USD
165858,62237,2024-11-22,651928.8,KES
998492,34429,2024-08-31,666069.53,USD
421326,22754,2024-12-24,782978.11,USD
607610,75167,2024-12-19,904604.89,KES
365135,68410,2024-09-09,889277.35,USD
609732,85441,2024-05-25,935242.25,USD
796333,57806,2024-11-24,994691.41,USD
466702,56515,2024-05-03,498271.69,USD
563530,23459,2024-12-08,808958.2,KES
238011,5296,2024-08-22,891436.08,KES
118484,85020,2024-05-26,924902.88,KES
320052,81015,2024-05-12,956003.66,KES
372989,52633,2024-09-19,798405.58,USD
58075,92008,2024-11-22,855752.6,KES
514197,83586,2024-05-27,834771.62,USD
457840,96431,2024-12-24,588608.67,KES
908157,18312,2024-07-27,956982.03,USD
484442,48482,2024-11-14,847341.68,USD
948979,28394,2024-06-02,986794.15,USD
405303,96872,2024-08-27,992897.08,USD
597176,3847,2024-12-01,796424.16,KES
786924,51218,2024-08-14,949027.91,KES
676061,43921,2024-07-23,704018.26,USD
183101,67746,2024-08-19,992399.68,KES
686127,77882,2024-12-29,462737.6,USD
498307,60806,2024-08-04,766331.3,USD
778031,85926,2024-12-20,509765.78,USD
531011,85819,2024-10-19,697380.36,USD
741207,36356,2024-09-23,706763.37,USD
278029,74553,2024-08-09,911732.64,USD
934883,77871,2024-06-06,987571.53,USD
366414,9988,2024-06-21,844222.61,KES
782418,88917,2024-05-22,863714.34,USD
141923,51425,2024-06-14,748296.35,USD
278098,6745,2024-10-01,598832.81,KES
863296,51873,2024-11-20,567556.07,KES
